Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12
2015-01-27,-2.6322100134105977,-2.6345371587763524,-1.7992921408042273,-2.113417289391041,0.0230000019073486,0.08986839263518981,-0.6590006683903009,-11.351907197031743,1.6016659080351365,-0.528584712896541,-1.2992108495670998,1.2167943664278078,0.36802155438061024,2.2519073354392027,-0.22964860795671205,-0.20906939254831683,-0.757515650589863,0.48562013124724834
2015-01-28,-2.5847302443487763,-2.6927219499831763,-1.7950177347549026,-2.03505714750445,-0.0238001346588134,-0.09755060468184328,0.7042818231037287,-11.318515919908661,1.8532443099919595,-0.3685613326632161,-1.1655312041247587,1.1988879668943413,0.21988160302145743,1.5873594553121066,-0.22337563434821966,-0.27049849353444916,-0.7219035569499384,0.23219436060922627
2015-01-29,-2.5582595418065854,-2.666350619768442,-1.7742564379339234,-2.1161433115968418,0.0078999996185302,0.02939790053621055,-2.459434588518862,-11.26423092034309,2.0167321687727373,-0.5308000740118463,-1.1768681422276213,0.8370320263359237,0.4863126513436715,1.2594126539981456,-0.22168524714081678,-0.032426716871802264,-0.6174965635653494,0.33405655492955716
2015-01-30,-2.6120414297638415,-2.7199306078564827,-1.7992921408042273,-2.089228309871809,0.0030000209808349,0.009775114139990269,0.19928339350005841,-11.353755978669321,2.0041416528731872,-0.6599369906585189,-1.042672553182991,0.4065182880723152,0.37558524739811117,0.49885160535730966,-0.23104183044040588,-0.09294958988289852,-0.51952465362278,0.23891523799091835
2015-02-02,-2.606159051421133,-2.578864350545251,-1.7803623163299955,-2.0790073511663287,0.0262000560760498,0.10268354634334821,-0.5463937499008388,-11.319939039502819,2.066449790497541,-0.6688447314097242,-0.9971947145561142,0.3003595035023758,0.33616367701098204,0.09713523477693378,-0.0645493505621037,0.25632346085712854,-0.5493493790670286,0.04344363870835247
2015-02-03,-2.488090742246808,-2.5964452373550726,-1.7806680470079106,-1.9897447450228072,-0.0324001312255859,-0.13199073353052307,-0.5487873813032081,-11.207288548764287,2.4039213493062643,-0.5617203872527287,-0.9078807424043209,0.3728062782129758,0.233327209140474,-0.3612096968242847,0.24328799119115332,0.4476953432740238,-0.4389236580858359,-0.08307934493662966
2015-02-04,-2.707840448992931,-2.666350619768442,-1.8542486860198026,-2.1001307741287394,0.0115001201629638,0.04381518715468696,-0.08592642295780883,-11.27166271013313,1.8825966035884563,-0.8349799251180767,-0.7238324936175042,-0.3560219936244664,0.32769317387287517,-0.5010184118021518,-0.4682809496741177,-1.5204626938856263,0.7088369226519384,0.09212893428932323
2015-02-05,-2.4708643495388354,-2.57928351337791,-1.7745614406816528,-2.060950297043874,-0.0095000267028808,-0.040283423616307205,-1.4375089388715132,-11.182242103420093,2.143954289152753,-0.810082563920141,-0.8300363190153339,-0.07304936868193676,0.4182878343147247,-0.40508118792551895,0.16013011354711731,-0.7073762198517274,0.42412354976708017,0.22843242535912928
2015-02-06,-2.6364114260075526,-2.5696557423144255,-1.8023450800022633,-2.093316530897374,0.032599925994873,0.12831289897247133,-0.5540671626723224,-11.229906965778925,1.9053075959947485,-0.9489744609178327,-0.7937932068256335,-0.3521214319298348,0.3484253256436624,-0.43332835361034505,-0.07682740025449356,-1.070422793499584,0.5469996502611365,0.12069808053041275
2015-02-09,-2.338090094507739,-2.4470076994715897,-1.75685308305871,-1.9822498085231277,-0.0267000198364257,-0.10916368131366634,-1.2294267034310904,-11.13201746064353,2.369504254676277,-0.6317030563945915,-0.9267417496454353,0.42447954738813726,0.15312157288920936,-0.21276326986042568,0.5485193889660978,0.829183936210638,-0.5563886353263865,-0.08980287732069654
2015-02-10,-2.5893523992658842,-2.6805831939507136,-1.7681498316076658,-2.0732157724037066,0.0002000331878662,-0.0014379066578497153,0.183431430225232,-11.212836160922182,1.9305143089918901,-1.0044185975220883,-0.8127927400259973,-0.1945778783545229,0.2317405468440555,-0.08160166247379463,-0.3114219685384503,-0.22407925376019808,-0.07145116965026631,-0.03157232236416696
2015-02-11,-2.609940723465364,-2.6190500901163385,-1.7831102527803022,-2.0725342668522564,0.0146999359130859,0.0566293860756521,-0.38947920027736777,-11.21262979416646,1.9884595400301788,-1.0539865257451833,-0.8066756202996652,-0.17549862680387085,0.22321175422535655,-0.18490077407147526,-0.22221111628233026,-0.06124362413533062,-0.14043398509923657,0.0017887913157026702
2015-02-12,-2.509099808766443,-2.617375434799192,-1.7461670679353993,-2.0224521377935987,-0.0114998817443847,-0.04829217859351115,-0.7602794918545175,-11.147546170867473,2.1661003443231155,-0.8725667130444732,-0.8437269473500368,0.15584856361678828,0.062092585375263604,-0.10656354258479764,0.05112279359550063,0.07557132526444563,-0.30259286284070885,-0.10061025102361167
2015-02-13,-2.5969157433543444,-2.6031428606169205,-1.7736457045082779,-2.0616318025953273,0.0153000354766845,0.059032585441129125,-0.3850544219107137,-11.187219892596435,1.9974485088960858,-1.0595349317691498,-0.8556093940958605,-0.10896158638604486,0.09934133819124619,-0.2945637759610542,-0.18370684499645773,-0.11313576381470128,-0.04979805225653822,-0.13567708691395125
2015-02-16,-2.488931225119685,-2.5972825650136464,-1.7278479768868094,-2.0095051568823172,-0.0092999935150146,-0.039482357161148195,-0.8532910580550017,-11.130256342463838,2.2483334650937206,-0.9274713568780043,-0.927884342463726,0.2117208864437305,0.03213942551014089,-0.326646464946017,0.1617609437091902,0.2325194885191426,-0.19310165356078943,-0.14068139218560374
2015-02-17,-2.4540566956161576,-2.5625389562199183,-1.6707542286465717,-2.0411898851843637,0.0186998844146728,0.07264785081725328,-63.79218742037059,-9.700411514544113,6.261418912369559,1.1977110430376805,-0.686318895756433,2.6421895752808737,-0.3742050411434905,-0.686079438219743,0.862657667585949,0.19898120873821148,-0.35563620031444027,-0.3214605305967571
2015-02-18,-2.4343088542895543,-2.5114709511076017,-1.6554880767960203,-1.9774800819461127,0.0125000476837158,0.04781956464328914,-1.3698124573063755,-11.026688748110482,2.432850750973433,-0.8130610118831488,-1.0712657776289694,0.47158480550746446,0.01614442861235675,-0.2618712026049821,0.5005349206406235,0.6613350665023603,-0.324650572234347,-0.040546938690692966
2015-02-19,-2.4280067353941215,-2.536586788837845,-1.6594574800976156,-1.9348928893871342,-0.0088000297546386,-0.03748016841684711,1.4618288505706831,-10.981904199539555,2.3495669977196094,-0.7530788359987525,-1.0749617173982666,0.7014102620001896,-0.04269119714115492,-0.0013308604596496548,0.34002131954083387,0.42875636037609943,-0.28038555095033413,-0.04872825437057955
