Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7
2015-01-27,-1.864207775754961,-1.8923667133073931,-1.8919097927597577,-1.8656440022315541,-0.0699996948242187,-0.2646509292034917,-8.878179359510323,-5.965189184454169,-1.4685929527914152,3.391255095059683,-1.1889901378561574,0.4173557531832429,-0.4675147193473596
2015-01-28,-1.9010867640648954,-1.8803985878656662,-1.9155236653030894,-1.8836642738407778,-0.0519981384277343,-0.20330701630024767,-9.01080716553849,-5.72342977461159,-0.9499288006265957,3.4694931982355786,-0.9413132197821077,0.4414870579612803,-1.0682833543351828
2015-01-29,-1.9681410799489156,-1.7854113065595094,-1.9443851762876827,-1.8970503404514212,0.4449996948242187,1.490312753269394,-8.910056473128138,-5.435707316401037,-0.8698440741881373,4.080813640465457,-0.5174341200191311,0.3149954499995571,-1.0625249727224955
2015-01-30,-1.7811646288936975,-1.740336548402363,-1.78171238814734,-1.7824924786365888,0.2169990539550781,0.7133548532240479,-8.821199261569063,-3.6473834073745777,0.4614796593616348,4.339532922097972,-0.6421206312803949,-0.1371078529786067,-0.8339245729713916
2015-02-02,-1.7249420278176684,-1.7505230551703768,-1.8079495794689546,-1.7266296366480007,-0.2849998474121094,-0.9973070587096869,-8.813927611342994,-2.2509782964122618,1.4122268715824464,4.403845701274901,-0.2610825628755973,-0.1649125879136258,-0.7625979457234797
2015-02-03,-1.788901286954555,-1.7938152232150584,-1.8079495794689546,-1.7999981659230186,-0.1140022277832031,-0.4145983831850386,-8.91894845780486,-2.1487330809679213,1.542691795095897,4.109944551401061,0.0629507979116038,0.07475826661380183,-0.7596496444446369
2015-02-04,-1.8275855610658194,-1.7861748574196714,-1.8210681751297628,-1.8293461668517161,0.246002197265625,0.8121888794591325,-9.05133421079875,-2.118060890824032,1.5217141392057605,3.7472854803516666,0.2656685092150194,0.3085553073156371,-0.6605164768997092
2015-02-05,-1.7607899864165406,-1.768348956295024,-1.78171238814734,-1.766016942026893,-0.1269989013671875,-0.4588871543783747,-9.182784091385262,-0.7225594417780844,2.558787559225894,3.5934838963160014,-0.6774277089760246,-0.29703228767332124,1.4470859977418609
2015-02-06,-1.7816801437492276,-1.7708960687064041,-1.8105728982472393,-1.7987107230848884,0.2299995422363281,0.7576566237631993,-9.18471962340877,-0.5999734784329874,2.4550459400083575,3.327058854444531,-0.35258414893657375,-0.11545951212100375,-0.18932914259347555
2015-02-09,-1.7378367858547565,-1.6995914927690616,-1.713494089295628,-1.739501118935852,0.1669998168945312,0.5429724276205684,-9.037192144528367,0.9801530333696336,3.022999555980517,3.400517436131097,-0.3637165467965635,0.24330691543750757,0.19258356258772644
